version,2,reserved,reserved,reserved,reserved,reserved,reserved
Team Iraq,22L29Y0Q,,JTJ,2R9RCV9V,,S7,
30,,,,,,,
2016/12/19,,,,,,,
1,Wryhorn,11,JQJQVL8Y,108,,11,106
2,NHHung,11,UJLUU9CR,106,,11,106
3,Space12345,10,8002Y989,89,1,10,89
4,CactusClan,10,2PQ89PQ82,89,1,10,88
5,Darth Carlos,10,VJG8CCUG,89,1,10,88
6,Chris,10,229YCRYQV,89,,10,87
7,Sno,10,GQV9G9VV,88,,10,87
8,SwuTangClan,10,8G9LVLP0,87,,10,87
9,Aboy,10,VQ9PUJV2,86,,10,87
10,Nato,10,2PQ9OVQOV,85,,10,87
11,Dang,10,R2RRRQ9Y,70,,10,82
12,Czech1Czech2,9,22CP2Y828,70,,10,71
13,Chop Chef Jr,9,82U9J8C,70,,10,69
14,Dirk N,9,8Y8V8J9C,70,1,9,69
15,corey,9,GLJRRGV9,70,1,9,69
16,Batman,9,2QU9CC8,69,,9,68
17,UTiger13,9,2OVQLGRUJ,69,,9,68
18,Eleazar,9,C8GRJVL0,69,,9,68
19,Ohio-Legend-216,9,29QLGYC9Q,69,,9,68
20,Amagnus,9,JVQ8JPQV,69,,9,68
21,Mr. Pizza,9,LU2L8JUV,69,,9,68
22,Whooboy,9,22UOVV2JJ,69,,9,67
23,Lacey Clan,9,R08YP9Q8,69,,9,67
24,RedACE,9,GRJLGCUQ,68,,9,67
25,Michael,9,VU2V9CLV,68,,9,67
26,Leah's Daddy Time,9,2YQ00J0CR,67,,9,67
27,Swu2,9,ULYCYCRR,67,,9,65
28,Joe,9,LG9GQQJ8,66,,9,64
29,Double G,9,JY8R9G9U,66,,9,64
30,Poz,9,PPRYLOUY,66,,9,61
1,3,100,29,30,,,
2,,,13,13,2,82,
3,3,100,16,24,,,
4,3,100,27,29,,,
5,,,12,11,3,100,
6,,,4,4,1,60,
7,,,8,8,2,63,
8,3,100,28,28,,,
9,1,74,27,27,,,
10,,,15,13,2,82,
11,,,16,16,2,76,
12,,,26,26,2,84,
13,3,100,16,18,,,
14,,,27,27,2,60,
15,3,100,29,27,,,
16,,,17,17,2,88,
17,2,52,7,3,,,
18,2,75,26,26,,,
19,3,100,28,23,,,
20,3,100,25,25,,,
21,3,100,15,14,,,
22,3,100,14,15,,,
23,2,99,23,22,,,
24,2,77,15,16,,,
25,1,80,23,21,,,
26,3,100,30,19,,,
27,3,100,24,22,,,
28,3,100,12,16,,,
29,2,98,14,17,,,
30,3,100,30,26,,,
31,1,69,24,17,,,
32,3,100,21,20,,,
33,1,89,19,12,,,
34,,,28,28,1,82,
35,2,68,10,11,,,
36,2,97,21,12,,,
37,2,71,18,17,,,
38,3,100,20,13,,,
39,2,95,13,21,,,
40,,,7,7,2,63,
41,3,100,18,21,,,
42,,,15,26,3,100,
43,,,21,21,2,93,
44,,,30,30,2,70,
45,3,100,19,17,,,
46,,,10,10,2,50,
47,,,11,12,2,65,
48,,,26,21,1,69,
49,,,18,15,2,60,
50,,,30,28,2,83,
51,,,1,1,1,53,
52,,,21,14,1,23,
53,,,29,29,2,72,
54,,,3,2,2,75,
55,,,2,1,2,53,
56,1,44,17,7,,,
57,1,72,26,12,,,
58,1,59,13,12,,,
59,1,78,9,8,,,
60,,,24,24,1,49,
61,1,69,25,12,,,
62,,,19,19,2,56,
63,,,30,29,2,89,
64,2,71,10,6,,,
65,2,65,22,12,,,
66,,,11,7,2,85,
67,,,9,9,2,67,
68,,,28,24,1,56,
69,1,56,4,5,,,
70,2,62,7,4,,,
71,2,90,2,2,,,
72,,,14,11,1,82,
73,,,30,23,1,43,
74,1,81,11,12,,,
75,,,20,14,2,76,
76,2,95,9,9,,,
77,3,100,22,13,,,
78,3,100,2,3,,,
79,3,100,8,11,,,
80,1,83,6,8,,,
81,,,14,10,3,100,
82,,,21,19,2,89,
83,2,57,17,10,,,
84,1,66,20,12,,,
85,2,77,11,10,,,
86,,,5,5,1,46,
87,3,100,8,5,,,
88,0,43,1,1,,,
89,3,100,5,7,,,
90,,,25,25,2,61,
91,,,24,30,0,33,
92,,,6,3,0,45,
93,2,52,3,1,,,
94,2,89,5,9,,,
95,,,6,2,2,59,
96,,,28,15,3,100,
97,3,100,6,9,,,
98,,,4,3,2,56,
99,0,48,12,12,,,
100,,,25,9,2,60,
101,,,22,8,2,94,
102,,,23,5,3,100,
103,2,74,1,2,,,
104,,,22,17,3,100,
105,2,91,3,8,,,
106,,,24,4,2,60,
107,2,94,4,10,,,
