version,1,reserved,reserved,reserved,reserved,reserved
Evan Dan Papah,9R0GV9PR,,JTJ,2R9RCV9V,,S4
30,,,,,,
2016/06/01,,,,,,
1,Wryhorn,11,JQJQVL8Y,,11,
2,Bob,11,CG2GP2PV,,11,
3,DarthCarlos10,10,8YVP9R8V,,11,
4,Sno,10,GQV9G9VV,,11,
5,Chief Joshy,10,VPPJUCV,,10,
6,Aboy,10,VQ9PUJV2,,10,
7,Darth Carlos,10,VJG8CCUG,1,9,
8,Tim66,10,GVC8V9G9,1,9,
9,Kid Succulent,9,9Y09UUY,1,9,
10,Eleazar,9,C8GRJVL0,1,9,
11,Czech1Czech2,9,22CP2Y828,1,9,
12,Alec,9,8UGYRRGO,1,9,
13,RedACE,9,GRJLGCUQ,1,9,
14,Whooboy,9,22UOVV2JJ,1,9,
15,Amagnus,9,JVQ8JPQV,1,9,
16,MrPatty,9,CR2QPCU9,1,9,
17,Heiny the Great,9,U8YJLOL9,1,9,
18,Kighr,9,J0RJP9LG,1,9,
19,Mord,9,22JGQUCJQ,1,9,
20,Nato,9,2PQ9OVQOV,,9,
21,Corey,9,GLJRRGV9,,9,
22,Angry Russian,9,28PLQ0U9L,,9,
23,Khaos,9,U9C2QCY2,,9,
24,Soulsek,9,2LRQGVR09,,9,
25,Aleister Crowle,9,Q9922RUU,,8,
26,DeadShot,9,LVLY0JJ0,,8,
27,Frog,9,2JVLYQQP,,8,
28,SlimShady,9,VQPRP0V0,,8,
29,Joe,9,LG9GQQJ8,,8,
30,beteljuice,9,29OV2LQRR,,8,
1,1,68,12,9,,
2,3,100,29,24,,
3,1,80,27,21,,
4,2,93,14,12,,
5,1,58,23,22,,
6,3,100,29,23,,
7,,,7,29,1,49
8,3,100,30,22,,
9,,,4,4,1,34
10,,,23,23,2,59
11,,,19,19,2,52
12,3,100,30,25,,
13,1,66,18,17,,
14,3,100,11,9,,
15,,,21,16,0,31
16,,,24,20,1,75
17,3,100,19,8,,
18,1,81,16,7,,
19,2,76,24,18,,
20,3,100,9,11,,
21,3,100,9,7,,
22,3,100,19,14,,
23,3,100,11,10,,
24,1,54,12,17,,
25,3,100,25,26,,
26,2,89,17,20,,
27,,,10,29,1,35
28,0,39,8,6,,
29,2,94,24,19,,
30,2,87,13,12,,
31,,,21,19,2,50
32,3,100,10,13,,
33,,,29,15,2,87
34,,,6,4,1,59
35,3,100,22,27,,
36,,,26,24,0,38
37,,,17,10,3,100
38,,,3,2,2,65
39,3,100,28,28,,
40,3,100,18,19,,
41,,,26,23,1,76
42,,,14,9,2,68
43,3,100,10,12,,
44,2,99,28,17,,
45,,,11,7,3,100
46,,,12,10,1,70
47,,,30,27,1,23
48,,,16,17,2,91
49,3,100,27,16,,
50,3,100,25,21,,
51,,,12,8,2,72
52,,,26,21,2,60
53,2,99,21,20,,
54,,,5,3,1,48
55,,,18,16,0,44
56,,,18,18,2,72
57,,,22,13,0,27
58,2,66,2,1,,
59,3,100,23,29,,
60,,,30,22,2,87
61,3,100,14,17,,
62,,,24,17,2,93
63,,,2,20,0,38
64,,,15,13,1,50
65,,,9,7,3,100
66,2,77,2,3,,
67,3,100,21,30,,
68,,,15,8,0,45
69,,,13,9,2,83
70,,,25,21,2,54
71,1,97,22,20,,
72,,,28,24,1,48
73,1,61,26,20,,
74,2,94,20,20,,
75,0,37,3,2,,
76,0,23,1,2,,
77,,,30,25,1,23
78,,,20,12,1,32
79,2,90,17,15,,
80,1,49,3,4,,
81,2,91,15,20,,
82,1,49,8,5,,
83,2,94,16,20,,
84,1,46,7,5,,
85,,,2,1,1,43
86,1,66,20,18,,
87,,,27,30,1,39
88,2,71,4,6,,
89,2,58,5,5,,
90,,,6,5,1,81
91,2,52,1,4,,
92,2,97,7,15,,
93,2,54,4,2,,
94,1,74,15,18,,
95,,,22,30,0,35
96,2,62,5,4,,
97,,,22,15,2,73
98,3,100,13,20,,
99,3,100,6,15,,
100,2,68,26,18,,
101,3,100,6,18,,
