version,2,reserved,reserved,reserved,reserved,reserved,reserved
Team Japan,9RJJQV2P,,JTJ,2R9RCV9V,,S5,
30,,,,,,,
2016/08/26,,,,,,,
1,Wryhorn,11,JQJQVL8Y,110,1,11,108
2,Nordar,11,90G8OUYU,109,,11,107
3,drabnot,10,LYUR200P,89,1,10,90
4,CactusClan,10,2PQ89PQ82,89,1,10,89
5,ConcretePanda,10,GR2PPPVJ,88,1,10,88
6,Sno,10,GQV9G9VV,88,,10,87
7,SwuTangClan,10,8G9LVLP0,87,,10,85
8,Chris,10,229YCRYQV,86,,10,85
9,Nordar 2,10,Q2R202V2,86,,10,83
10,Aboy,10,VQ9PUJV2,85,,10,77
11,Darth Carlos,10,VJG8CCUG,72,,10,75
12,ThatAmagnus,10,GPGQC89C,70,,10,71
13,Eleazar,9,C8GRJVL0,70,1,9,69
14,Czech1Czech2,9,22CP2Y828,70,1,9,68
15,Mord,9,22JGQUCJQ,70,1,9,68
16,Karen,9,22PLL9GCQ,69,1,9,68
17,Nato,9,2PQ9OVQOV,69,,9,67
18,UTiger13,9,2OVQLGRUJ,69,,9,67
19,Whooboy,9,22UOVV2JJ,69,,9,67
20,Ohio-Legend-216,9,29QLGYC9Q,69,,9,67
21,Corey,9,GLJRRGV9,69,,9,66
22,Mr. Pizza,9,LU2L8JUV,69,,9,65
23,Lacey Clan,9,R08YP9Q8,68,,9,65
24,Dada 1974,9,GQ0JCQJQ,68,,9,64
25,Aleister Crowle,9,Q9922RUU,68,,9,64
26,Captain America,9,G9YRJ09,67,,9,63
27,SlimShady,9,VQPRP0V0,67,,9,63
28,Double G,9,JY8R9G9U,66,,9,61
29,beteljuice,9,29OV2LQRR,64,,9,61
30,YeahRocks,9,8880VGP80,62,,8,40
1,,,29,29,1,48,
2,,,27,27,2,60,
3,,,13,9,2,58,
4,,,12,10,2,50,
5,,,25,25,1,62,
6,,,26,26,2,60,
7,2,99,16,22,,,
8,3,100,10,10,,,
9,,,23,15,1,76,
10,2,72,28,23,,,
11,,,28,22,2,91,
12,,,15,10,2,65,
13,2,83,22,14,,,
14,3,100,24,17,,,
15,2,75,28,22,,,
16,1,64,26,13,,,
17,3,100,24,20,,,
18,1,71,5,8,,,
19,,,11,9,2,54,
20,3,100,14,14,,,
21,3,100,22,19,,,
22,3,100,19,15,,,
23,2,95,21,16,,,
24,3,100,18,23,,,
25,,,16,16,1,45,
26,,,7,6,2,50,
27,,,24,28,1,66,
28,3,100,30,29,,,
29,3,100,23,24,,,
30,,,3,1,2,65,
31,1,77,21,21,,,
32,3,100,14,13,,,
33,3,100,18,22,,,
34,2,93,23,26,,,
35,3,100,20,16,,,
36,3,100,27,25,,,
37,3,100,30,30,,,
38,,,21,13,2,68,
39,,,29,18,2,70,
40,,,14,12,3,100,
41,2,95,26,21,,,
42,,,29,24,2,90,
43,,,4,4,1,49,
44,,,22,21,2,67,
45,1,63,25,12,,,
46,1,50,20,12,,,
47,,,30,29,1,33,
48,,,30,18,2,64,
49,2,86,25,18,,,
50,,,20,27,1,40,
51,,,5,1,2,56,
52,,,17,11,2,75,
53,,,1,2,0,29,
54,,,18,13,1,49,
55,,,16,12,3,100,
56,,,10,4,3,100,
57,3,100,13,18,,,
58,,,6,3,2,67,
59,,,19,14,2,80,
60,1,77,15,26,,,
61,,,24,25,2,72,
62,,,18,8,2,65,
63,,,9,28,1,37,
64,,,8,7,2,53,
65,3,100,1,1,,,
66,3,100,27,21,,,
67,3,100,19,26,,,
68,,,20,14,2,85,
69,3,100,15,11,,,
70,,,25,16,2,64,
71,,,23,26,2,56,
72,1,89,10,9,,,
73,2,97,6,12,,,
74,3,100,16,27,,,
75,,,30,24,2,85,
76,3,100,17,28,,,
77,,,30,21,2,77,
78,,,1,3,0,34,
79,,,27,22,2,50,
80,3,100,9,9,,,
81,3,100,7,8,,,
82,3,100,17,12,,,
83,2,84,6,7,,,
84,2,71,8,5,,,
85,2,68,12,6,,,
86,2,75,2,2,,,
87,,,30,19,1,56,
88,3,100,8,6,,,
89,3,100,7,7,,,
90,2,73,3,4,,,
91,3,100,13,12,,,
92,2,75,1,2,,,
93,,,30,20,1,69,
94,2,98,9,5,,,
95,2,55,11,4,,,
96,,,29,20,2,75,
97,0,41,29,3,,,
98,2,56,3,3,,,
99,,,9,5,1,50,
100,2,65,11,5,,,
101,2,77,4,3,,,
102,2,78,2,3,,,
103,,,2,2,2,89,
104,3,100,12,9,,,
105,,,29,19,2,56,
106,,,29,30,1,30,
107,,,9,7,2,56,
108,2,50,4,5,,,
109,2,80,5,5,,,
110,0,33,29,5,,,
111,,,4,6,1,35,
