version,2,reserved,reserved,reserved,reserved,reserved,reserved
Team Iraq,P2QCY0QR,,JTJ,2R9RCV9V,,S5,
30,,,,,,,
2016/08/16,,,,,,,
1,Wryhorn,11,JQJQVL8Y,110,1,11,110
2,Bob,11,CG2GP2PV,109,1,11,108
3,Nordar,11,90G8OUYU,109,,11,105
4,Space12345,10,8002Y989,89,1,10,88
5,CactusClan,10,2PQ89PQ82,89,1,10,88
6,SWuTangClan,10,8G9LVLP0,87,1,10,87
7,Chris,10,229YCRYQV,86,1,10,87
8,Nordar 2,10,Q2R202V2,86,1,10,87
9,Aboy,10,VQ9PUJV2,85,,10,86
10,Darth Carlos,10,VJG8CCUG,72,,10,85
11,726,10,YPQVU8G8,70,,10,83
12,ThatAmagnus,10,GPGQC89C,70,,10,76
13,Eleazar,9,C8GRJVL0,70,,10,70
14,Czech1Czech2,9,22CP2Y828,70,,10,69
15,Amagnus,9,JVQ8JPQV,69,,10,68
16,RedACE,9,GRJLGCUQ,69,,10,68
17,Mord,9,22JGQUCJQ,69,1,9,68
18,nato,9,2PQ9OVQOV,69,1,9,68
19,UTiger13,9,2OVQLGRUJ,69,1,9,68
20,Whooboy,9,22UOVV2JJ,69,1,9,68
21,Ohio-Legend-216,9,29QLGYC9Q,69,,9,66
22,corey,9,GLJRRGV9,69,,9,65
23,Dada 1974,9,GQ0JCQJQ,68,,9,65
24,Prince Mohsin,9,8GGJ8P2G,68,,9,64
25,Frog,9,2JVLYQQP,68,,9,62
26,SlimShady,9,VQPRP0V0,67,,9,61
27,Poz,9,PPRYLOUY,66,,9,56
28,Double G,9,JY8R9G9U,66,,8,54
29,beteljuice,9,29OV2LQRR,64,,8,52
30,YeahRocks,9,8880VGP80,62,,6,27
1,,,4,3,2,53,
2,,,7,7,3,100,
3,,,12,9,2,93,
4,,,21,19,2,50,
5,2,98,9,11,,,
6,,,6,4,1,52,
7,3,100,27,23,,,
8,2,80,28,21,,,
9,,,17,14,2,91,
10,,,11,6,2,97,
11,2,83,25,21,,,
12,,,6,3,2,73,
13,,,5,2,2,75,
14,,,23,23,2,65,
15,,,18,17,2,60,
16,,,13,10,1,33,
17,,,15,12,2,81,
18,,,20,20,2,76,
19,,,10,7,3,100,
20,,,30,29,1,44,
21,3,100,28,27,,,
22,3,100,23,22,,,
23,,,13,13,2,97,
24,,,29,29,2,56,
25,3,100,9,10,,,
26,3,100,17,14,,,
27,3,100,23,25,,,
28,3,100,27,24,,,
29,3,100,19,18,,,
30,3,100,21,20,,,
31,2,98,18,19,,,
32,3,100,19,17,,,
33,3,100,22,21,,,
34,3,100,16,15,,,
35,1,97,14,19,,,
36,3,100,22,26,,,
37,1,50,16,16,,,
38,3,100,18,13,,,
39,3,100,15,19,,,
40,3,100,29,28,,,
41,1,53,21,16,,,
42,2,91,29,16,,,
43,2,61,12,6,,,
44,3,100,30,30,,,
45,,,28,28,2,56,
46,2,87,13,16,,,
47,3,100,30,29,,,
48,,,30,23,0,47,
49,2,93,26,16,,,
50,,,22,22,2,52,
51,2,76,13,12,,,
52,2,63,26,11,,,
53,2,98,25,16,,,
54,2,80,11,12,,,
55,,,30,24,1,62,
56,,,30,26,1,45,
57,,,16,16,2,57,
58,,,24,24,1,48,
59,3,100,17,16,,,
60,,,14,17,2,60,
61,3,100,20,16,,,
62,3,100,24,12,,,
63,3,100,10,11,,,
64,,,8,16,2,54,
65,2,59,20,9,,,
66,,,30,28,2,54,
67,1,43,11,11,,,
68,1,75,1,3,,,
69,,,25,25,2,54,
70,2,96,7,8,,,
71,2,96,6,9,,,
72,,,26,2,2,96,
73,,,22,30,1,12,
74,,,30,27,2,56,
75,2,67,12,7,,,
76,2,92,8,9,,,
77,2,84,4,6,,,
78,1,52,15,5,,,
79,3,100,1,2,,,
80,,,19,21,2,72,
81,,,1,1,1,54,
82,1,45,14,3,,,
83,1,91,6,8,,,
84,,,22,10,2,83,
85,2,92,7,9,,,
86,,,9,5,2,67,
87,2,78,3,1,,,
88,2,54,8,8,,,
89,3,100,4,9,,,
90,2,56,5,4,,,
91,1,60,24,2,,,
92,3,100,3,3,,,
93,,,2,1,1,53,
94,,,30,18,2,93,
95,,,13,14,2,70,
96,,,29,18,1,63,
97,,,4,22,1,27,
98,,,1,2,2,62,
99,,,13,27,1,15,
100,,,4,9,1,40,
101,0,41,5,5,,,
102,,,4,2,1,21,
103,2,72,10,8,,,
104,,,11,11,1,6,
105,,,13,11,1,6,
