version,1,reserved,reserved,reserved,reserved,reserved
Korea,98Y9P8OU,,JTJ,2R9RCV9V,,S1
35,,,,,,
2015/12/25,,,,,,
1,Wryhorn,11,JQJQVL8Y,,11,
2,The Reverend,10,9LGLGUVR,,10,
3,Space12345,10,8002Y989,,10,
4,Diggs,10,L82YQVU,,10,
5,Aaron,10,8L28V8UJ,,10,
6,Aboy,9,VQ9PUJV2,,10,
7,Tyrion,9,99G8QGJV,1,9,
8,Eric,9,YYGOV9VC,1,9,
9,Nicholas,9,RC00PQCL,1,9,
10,Beej,9,CR8JYPLG,1,9,
11,RedACE,9,GRJLGCUQ,1,9,
12,Anthony,9,YPPQ8G99,1,9,
13,Jippieh Yeah,9,YCYV88UV,,9,
14,Jim,9,R2RRQJG,,9,
15,steve,9,QVRV9VGG,,9,
16,vtechno,9,RGRUPCV2,,9,
17,Joe,9,LG9GQQJ8,,9,
18,Brian,9,QJLVUGYJ,,9,
19,Mr Incrediboyle,9,JGRY0R0L,1,8,
20,Simlin,9,2GO989G2U,1,8,
21,Moose Knuckle,8,2PCQ29CR9,1,8,
22,Katie-cakes,8,G2QQ0GGG2,1,8,
23,MohamedMran,8,2GQ8VYRLV,1,8,
24,TyroneCoC,8,29G0GL8Y2,1,8,
25,duckman,8,2G2RY2R98,1,8,
26,darkhorse,8,22YJ2U8YU,,8,
27,Ninja,8,YCR9JGR8,,8,
28,secretslayer297,8,P2UJ9YCU,,8,
29,ATG,8,U8CRJP8R,,8,
30,Dragon Slayer,8,CV9L1YVC,,8,
31,RobWinn,8,99QQC2C0,,8,
32,liam,8,28Q8YCPL0,,7,
33,rocksteady,8,2GCL2V2OU,,7,
34,bacon,7,2QRJ0RU0J,,7,
35,lemur,7,2ULCJQU9C,,8,
1,3,100,20,17,,
2,2,79,10,10,,
3,,,21,27,0,49
4,2,58,3,4,,
5,,,35,34,3,100
6,3,100,12,13,,
7,,,33,32,1,79
8,2,82,21,20,,
9,,,6,6,2,85
10,2,91,23,19,,
11,,,14,12,2,69
12,1,90,15,12,,
13,2,77,26,24,,
14,3,100,31,28,,
15,3,100,6,7,,
16,3,100,17,18,,
17,3,100,23,20,,
18,3,100,6,11,,
19,3,100,32,29,,
20,0,2,11,8,,
21,3,100,35,32,,
22,3,100,24,23,,
23,3,100,16,15,,
24,,,34,32,2,99
25,2,94,21,19,,
26,,,24,25,2,87
27,,,32,27,0,0
28,,,34,34,0,63
29,1,70,8,16,,
30,,,33,33,3,100
31,,,8,5,2,73
32,3,100,4,6,,
33,,,19,13,1,64
34,1,73,7,14,,
35,,,11,11,2,65
36,2,85,20,16,,
37,,,6,3,2,95
38,,,5,6,2,60
39,3,100,22,22,,
40,3,100,25,24,,
41,3,100,32,31,,
42,3,100,29,25,,
43,3,100,22,21,,
44,,,34,33,3,100
45,,,21,19,2,82
46,3,100,28,26,,
47,,,32,30,2,93
48,,,10,11,2,62
49,3,100,25,19,,
50,,,15,15,2,81
51,,,23,20,2,66
52,,,9,9,3,100
53,3,100,35,33,,
54,2,66,12,14,,
55,,,7,7,2,52
56,3,100,16,16,,
57,,,22,22,3,100
58,,,19,14,2,62
59,,,28,24,0,0
60,,,25,19,2,72
61,3,100,11,10,,
62,3,100,9,8,,
63,,,20,13,1,72
64,3,100,27,30,,
65,,,4,2,1,43
66,,,18,17,2,56
67,3,100,9,12,,
68,3,100,13,9,,
69,,,12,5,2,87
70,,,13,10,3,100
71,,,16,9,1,48
72,3,100,19,14,,
73,,,20,14,2,73
74,2,72,7,12,,
75,3,100,31,27,,
76,1,49,13,5,,
77,,,23,22,2,73
78,,,2,1,2,93
79,1,49,3,2,,
80,,,17,16,2,77
81,0,49,1,1,,
82,,,31,28,1,61
83,2,71,4,5,,
84,,,11,10,2,68
85,,,16,7,2,63
86,,,26,18,3,100
87,,,28,30,2,79
88,,,3,4,1,58
89,,,3,2,0,40
90,,,27,16,3,100
91,1,46,2,2,,
92,,,1,1,2,97
93,3,100,33,35,,
94,,,29,25,1,45
95,1,54,19,9,,
96,1,41,5,3,,
97,,,30,23,3,100
98,,,21,17,3,100
99,2,50,2,1,,
100,3,100,15,7,,
101,3,100,33,34,,
102,3,100,27,26,,
103,2,95,34,32,,
104,,,20,15,1,50
105,2,56,5,2,,
106,,,29,20,2,91
107,3,100,30,19,,
108,,,8,3,3,100
109,,,31,29,3,100
110,3,100,10,7,,
111,0,47,8,5,,
112,,,23,19,3,100
113,0,39,17,8,,
114,3,100,30,21,,
115,,,15,12,0,45
116,3,100,28,28,,
117,3,100,14,7,,
118,2,85,18,14,,
119,2,78,18,10,,
120,3,100,24,21,,
121,2,93,1,5,,
122,1,53,29,19,,
123,1,69,14,9,,
124,2,75,26,23,,
125,,,7,4,2,61
