version,2,reserved,reserved,reserved,reserved,reserved,reserved
Team China,9C9VPPC,,JTJ,2R9RCV9V,,S5,
30,,,,,,,
2016/07/06,,,,,,,
1,Wryhorn,11,JQJQVL8Y,110,1,11,109
2,Butterburger,11,PLQLJ8QU,109,1,11,109
3,Nordar,11,90G8OUYU,109,1,11,109
4,DarthCarlos10,10,8YVP9R8V,90,1,11,109
5,Sno,10,GQV9G9VV,88,1,11,109
6,Nordar 2,10,Q2R202V2,85,1,10,88
7,Darth Carlos,10,VJG8CCUG,70,,10,70
8,Czech1Czech2,9,22CP2Y828,70,1,9,70
9,Amagnus,9,JVQ8JPQV,69,1,9,70
10,RedACE,9,GRJLGCUQ,69,1,9,70
11,Prabhu Venkat,9,YRR0Y8G8,69,1,9,69
12,H,9,U8YJLOL9,69,1,9,69
13,Andy,9,YQJYYJR8,69,1,9,68
14,UTiger13,9,2OVQLGRUJ,69,1,9,68
15,Eric,9,YYGOV9VC,69,1,9,68
16,Tochtli Feo,9,JVUPGVGU,69,1,9,67
17,Ohio-Legend-216,9,29QLGYC9Q,69,1,9,67
18,Nato,9,2PQ9OVQOV,69,1,9,67
19,Corey,9,GLJRRGV9,68,1,9,67
20,Soulsek,9,2LRQGVR09,68,1,9,67
21,Khaos,9,U9C2QCY2,68,,9,65
22,Lacey Clan,9,R08YP9Q8,68,,9,64
23,Jitsuka,9,J80090GV,68,,9,64
24,Twistadude,9,RCY80LUU,68,,9,62
25,Aleister Crowle,9,Q9922RUU,68,,9,57
26,Frog,9,2JVLYQQP,67,,8,55
27,Joe,9,LG9GQQJ8,65,,8,53
28,Double G,9,JY8R9G9U,65,,8,53
29,Poz,9,PPRYLOUY,65,,8,53
30,beteljuice,9,29OV2LQRR,64,,7,38
1,3,100,28,27,,,
2,3,100,24,11,,,
3,,,30,23,3,100,
4,3,100,24,12,,,
5,2,83,28,21,,,
6,0,6,1,2,,,
7,3,100,22,26,,,
8,3,100,29,22,,,
9,,,6,28,1,35,
10,,,24,17,3,100,
11,1,85,18,17,,,
12,3,100,21,19,,,
13,,,22,23,1,67,
14,3,100,29,23,,,
15,3,100,22,28,,,
16,3,100,26,21,,,
17,2,74,17,18,,,
18,,,17,16,3,100,
19,2,95,19,16,,,
20,2,90,8,13,,,
21,,,28,22,3,100,
22,3,100,18,18,,,
23,,,29,24,2,64,
24,3,100,27,25,,,
25,,,18,18,2,56,
26,2,68,20,20,,,
27,,,27,21,1,65,
28,,,8,6,2,97,
29,,,29,22,3,100,
30,,,7,26,0,22,
31,2,67,30,24,,,
32,2,99,14,17,,,
33,3,100,27,29,,,
34,2,89,8,9,,,
35,,,16,16,2,93,
36,2,93,15,16,,,
37,3,100,11,17,,,
38,,,3,30,0,23,
39,2,54,6,1,,,
40,,,3,3,1,62,
41,,,23,17,3,100,
42,2,95,19,10,,,
43,3,100,30,30,,,
44,,,19,18,3,100,
45,2,74,13,15,,,
46,,,22,21,2,72,
47,,,1,28,0,22,
48,2,72,20,8,,,
49,,,8,9,2,95,
50,,,27,19,2,75,
51,,,14,13,1,75,
52,1,46,6,3,,,
53,1,70,16,14,,,
54,2,94,15,20,,,
55,1,66,7,6,,,
56,1,68,13,20,,,
57,3,100,10,16,,,
58,,,25,19,2,61,
59,,,8,7,3,100,
60,2,99,11,10,,,
61,,,25,20,3,100,
62,3,100,12,10,,,
63,,,16,14,3,100,
64,,,10,9,3,100,
65,3,100,25,24,,,
66,,,21,20,3,100,
67,,,12,12,2,81,
68,2,90,12,14,,,
69,,,9,7,3,100,
70,3,100,9,9,,,
71,,,11,6,2,93,
72,3,100,17,20,,,
73,2,87,25,8,,,
74,,,26,15,2,70,
75,,,11,14,2,64,
76,,,12,8,3,100,
77,,,15,12,3,100,
78,,,4,5,3,100,
79,,,2,30,0,22,
80,,,27,15,2,79,
81,,,27,24,0,48,
82,,,13,26,1,27,
83,,,5,4,3,100,
84,,,7,2,3,100,
85,,,20,10,2,99,
86,2,50,5,2,,,
87,,,13,8,2,96,
88,,,6,1,3,100,
89,2,85,26,15,,,
90,,,14,10,1,87,
91,3,100,21,14,,,
92,,,2,29,0,32,
93,,,2,3,3,100,
94,1,86,14,13,,,
95,,,3,5,1,70,
96,,,14,4,2,98,
97,,,1,25,0,38,
98,,,18,11,3,100,
99,,,26,2,3,100,
100,,,27,13,3,100,
101,1,54,3,3,,,
102,,,1,29,0,22,
103,,,22,11,2,75,
104,2,77,16,8,,,
105,3,100,5,7,,,
106,2,98,4,6,,,
107,1,47,9,15,,,
108,3,100,4,8,,,
109,,,6,27,1,28,
110,1,50,23,13,,,
111,3,100,10,13,,,
112,2,55,2,5,,,
113,3,100,23,15,,,
114,2,96,1,3,,,
115,3,100,7,7,,,
116,1,99,3,4,,,
117,2,68,2,6,,,
118,,,1,1,2,56,
