version,2,reserved,reserved,reserved,reserved,reserved,reserved
Crystal Warrior,P8YUYJC,,JTJ,2R9RCV9V,,S5,
30,,,,,,,
2016/08/26,,,,,,,
1,Wryhorn,11,JQJQVL8Y,110,1,11,110
2,Nordar,11,90G8OUYU,109,1,11,110
3,drabnot,10,LYUR200P,90,1,11,109
4,CactusClan,10,2PQ89PQ82,89,1,10,90
5,ConcretePanda,10,GR2PPPVJ,88,1,10,89
6,Sno,10,GQV9G9VV,88,1,10,89
7,SwuTangClan,10,8G9LVLP0,87,1,10,89
8,Chris,10,229YCRYQV,86,,10,87
9,Aboy,10,VQ9PUJV2,85,,10,87
10,Darth Carlos,10,VJG8CCUG,72,,10,85
11,726,10,YPQVU8G8,70,,10,71
12,ThatAmagnus,10,GPGQC89C,70,1,9,70
13,Eleazar,9,C8GRJVL0,70,1,9,70
14,Czech1Czech2,9,22CP2Y828,70,1,9,70
15,nato,9,2PQ9OVQOV,70,1,9,70
16,Mord,9,22JGQUCJQ,70,1,9,70
17,Amagnus,9,JVQ8JPQV,70,1,9,70
18,UTiger13,9,2OVQLGRUJ,69,1,9,69
19,Whooboy,9,22UOVV2JJ,69,1,9,69
20,Ohio-Legend-216,9,29QLGYC9Q,69,1,9,69
21,Mr. Pizza,9,LU2L8JUV,69,1,9,69
22,corey,9,GLJRRGV9,69,1,9,69
23,SolohellBoy,9,2VY0YQLLQ,68,1,9,68
24,Dada 1974,9,GQ0JCQJQ,68,1,9,68
25,Lacey Clan,9,R08YP9Q8,68,1,9,68
26,Neifen,9,98QU2PQP,68,1,9,68
27,Michael,9,VU2V9CLV,68,1,9,68
28,Aleister Crowle,9,Q9922RUU,68,,9,67
29,Poz,9,PPRYLOUY,66,,9,66
30,beteljuice,9,29OV2LQRR,65,,9,66
1,3,100,22,23,,,
2,,,14,12,3,100,
3,,,13,14,1,72,
4,,,21,21,3,100,
5,,,16,15,3,100,
6,,,18,28,2,95,
7,,,22,24,2,83,
8,,,23,23,3,100,
9,2,69,23,24,,,
10,,,24,28,3,100,
11,3,100,22,22,,,
12,,,30,30,3,100,
13,,,25,23,3,100,
14,,,26,29,1,62,
15,,,19,12,3,100,
16,2,52,20,12,,,
17,,,15,14,3,100,
18,,,17,16,3,100,
19,,,28,24,3,100,
20,2,53,23,26,,,
21,1,74,25,27,,,
22,,,18,15,2,99,
23,,,27,17,3,100,
24,,,29,30,2,80,
25,3,100,15,26,,,
26,,,22,18,3,100,
27,,,18,21,2,91,
28,,,20,20,3,100,
29,2,99,25,29,,,
30,,,26,26,2,64,
31,,,29,19,3,100,
32,,,13,17,3,100,
33,,,11,19,2,93,
34,3,100,18,14,,,
35,,,1,9,2,60,
36,,,7,6,2,81,
37,,,12,25,2,65,
38,1,66,24,17,,,
39,,,11,27,1,73,
40,,,5,2,3,100,
41,,,18,20,3,100,
42,,,10,18,1,86,
43,,,12,26,2,88,
44,,,8,25,0,49,
45,,,9,29,2,60,
46,,,26,16,1,68,
47,3,100,18,15,,,
48,,,3,1,3,100,
49,,,26,22,1,89,
50,,,2,4,0,49,
51,2,66,30,28,,,
52,,,6,27,1,41,
53,1,72,20,17,,,
54,,,4,2,2,72,
55,,,9,10,2,89,
56,1,77,21,18,,,
57,3,100,27,30,,,
58,2,94,15,24,,,
59,,,26,13,2,69,
60,,,9,6,3,100,
61,1,56,30,27,,,
62,2,94,21,16,,,
63,,,8,9,2,98,
64,,,12,13,2,97,
65,,,7,4,3,100,
66,,,26,11,3,100,
67,2,88,28,29,,,
68,,,8,8,2,89,
69,,,10,22,0,46,
70,2,87,27,21,,,
71,1,83,28,20,,,
72,2,58,26,25,,,
73,3,100,24,13,,,
74,,,10,11,2,98,
75,3,100,1,2,,,
76,3,100,19,12,,,
77,1,66,11,17,,,
78,3,100,11,18,,,
79,3,100,17,19,,,
80,2,74,16,20,,,
81,2,69,1,3,,,
82,1,60,6,9,,,
83,2,89,19,20,,,
84,2,79,26,29,,,
85,2,89,16,27,,,
86,3,100,13,16,,,
87,2,57,2,1,,,
88,2,62,29,29,,,
89,,,6,7,1,43,
90,3,100,8,9,,,
91,1,86,10,4,,,
92,1,74,29,28,,,
93,,,12,10,3,100,
94,1,83,8,4,,,
95,2,99,10,6,,,
96,2,96,9,17,,,
97,,,10,8,2,91,
98,2,79,3,5,,,
99,,,8,5,3,100,
100,2,95,17,28,,,
101,,,2,1,2,70,
102,2,71,9,8,,,
103,2,76,13,29,,,
104,2,71,5,11,,,
105,0,40,3,4,,,
106,2,83,6,10,,,
107,3,100,12,24,,,
108,1,43,4,7,,,
109,,,11,5,3,100,
110,3,100,2,4,,,
111,,,10,7,3,100,
112,2,98,7,8,,,
113,3,100,14,29,,,
114,,,6,3,3,100,
115,1,52,7,7,,,
116,3,100,12,25,,,
117,,,4,3,3,100,
118,1,66,14,27,,,
119,3,100,4,11,,,
