version,2,reserved,reserved,reserved,reserved,reserved,reserved
Team China,YL089UJL,,JTJ,2R9RCV9V,,S8,
30,,,,,,,
2017/01/02,,,,,,,
1,Wryhorn,11,JQJQVL8Y,108,1,11,108
2,DarkEagle,11,2G9LL09U,108,,11,105
3,CactusClan,10,2PQ89PQ82,89,,11,90
4,Space12345,10,8002Y989,89,,11,89
5,Dirk D,10,8020PLU8,89,1,10,88
6,Chris,10,229YCRYQV,89,1,10,88
7,Aboy,10,VQ9PUJV2,87,1,10,88
8,SwuTangClan,10,8G9LVLP0,87,,10,87
9,Tim66,10,GVC8V9G9,86,,10,87
10,ThatAmagnus,10,GPGQC89C,86,,11,87
11,corey,10,GLJRRGV9,70,,11,79
12,Dang,10,R2RRRQ9Y,70,,10,74
13,UTiger13,9,2OVQLGRUJ,70,,10,72
14,Chop Chef Jr,9,82U9J8C,70,,10,71
15,Dirk N,9,8Y8V8J9C,70,,10,71
16,Ohio-Legend-216,9,29QLGYC9Q,70,,10,70
17,Mr. Pizza,9,LU2L8JUV,70,1,9,69
18,Batman,9,2QU9CC8,69,1,9,69
19,Jippieh Yeah,9,YCYV88UV,69,1,9,69
20,Amagnus,9,JVQ8JPQV,69,,9,69
21,Lacey Clan,9,R08YP9Q8,69,,9,68
22,Whooboy,9,22UOVV2JJ,69,,9,68
23,RedACE,9,GRJLGCUQ,68,,10,67
24,Avra's Secret,9,28LYQPRG,68,,9,67
25,King Necto,9,V8QRQU9Y,68,,10,63
26,Leah's Daddy Time,9,2YQ00J0CR,67,,9,61
27,Swu2,9,ULYCYCRR,67,,9,58
28,Aleister Crowle,9,Q9922RUU,66,,11,37
29,Joe,9,LG9GQQJ8,66,,10,35
30,Double G,9,JY8R9G9U,66,,9,14
1,3,100,23,17,,,
2,,,27,26,2,81,
3,3,100,30,28,,,
4,,,3,10,2,82,
5,3,100,17,22,,,
6,3,100,23,20,,,
7,,,4,10,2,77,
8,3,100,15,18,,,
9,3,100,30,25,,,
10,3,100,27,30,,,
11,,,16,15,1,51,
12,,,22,24,1,66,
13,,,16,30,3,100,
14,,,30,28,3,100,
15,2,99,29,24,,,
16,,,5,4,2,75,
17,,,17,30,3,100,
18,,,18,20,3,100,
19,2,88,29,19,,,
20,3,100,26,21,,,
21,,,21,21,3,100,
22,,,13,29,3,100,
23,,,20,28,3,100,
24,3,100,27,29,,,
25,,,19,20,2,59,
26,0,49,26,23,,,
27,,,25,15,2,99,
28,,,22,21,3,100,
29,3,100,28,27,,,
30,,,10,3,1,76,
31,,,9,3,2,52,
32,3,100,24,23,,,
33,3,100,28,26,,,
34,1,78,24,19,,,
35,,,11,7,2,98,
36,,,27,23,3,100,
37,,,10,7,1,52,
38,,,15,29,2,97,
39,2,98,16,19,,,
40,,,15,23,2,72,
41,,,12,14,3,100,
42,2,96,18,15,,,
43,1,64,16,15,,,
44,2,88,18,24,,,
45,,,11,8,3,100,
46,,,8,9,1,54,
47,,,29,27,2,75,
48,,,14,18,1,73,
49,,,24,19,2,80,
50,,,14,17,2,84,
51,,,10,12,2,66,
52,2,85,22,16,,,
53,,,1,2,0,46,
54,1,74,15,14,,,
55,,,28,27,2,54,
56,,,10,5,1,48,
57,2,85,13,24,,,
58,0,45,21,8,,,
59,,,15,9,3,100,
60,,,7,2,3,100,
61,,,25,25,2,91,
62,,,14,14,3,100,
63,2,81,11,14,,,
64,,,23,22,2,57,
65,2,91,22,24,,,
66,1,60,11,15,,,
67,,,28,24,2,94,
68,0,17,25,9,,,
69,2,55,21,10,,,
70,,,19,8,2,95,
71,2,69,17,24,,,
72,0,7,25,1,,,
73,2,99,8,9,,,
74,,,19,13,2,93,
75,2,90,14,19,,,
76,,,2,22,0,41,
77,,,19,16,2,99,
78,,,26,19,2,62,
79,3,100,20,24,,,
80,1,43,9,2,,,
81,2,94,20,19,,,
82,2,88,19,19,,,
83,2,74,14,15,,,
84,2,64,19,16,,,
85,2,80,13,19,,,
86,0,45,4,11,,,
87,3,100,4,9,,,
88,3,100,7,7,,,
89,3,100,6,10,,,
90,1,73,7,8,,,
91,3,100,10,13,,,
92,2,97,8,8,,,
93,3,100,12,19,,,
94,,,23,16,3,100,
95,2,77,12,16,,,
96,1,91,6,6,,,
97,3,100,3,15,,,
98,,,29,26,2,78,
99,,,24,13,3,100,
100,0,47,1,1,,,
101,3,100,5,12,,,
102,,,25,17,1,54,
103,,,2,1,2,55,
104,3,100,10,14,,,
105,,,1,1,2,61,
106,2,55,5,4,,,
107,2,65,9,3,,,
108,2,98,2,5,,,
109,,,29,25,0,24,
110,,,26,12,2,86,
111,,,29,11,3,100,
112,,,19,5,2,69,
113,2,92,2,6,,,
114,,,8,11,3,100,
115,,,28,18,2,99,
116,3,100,3,16,,,
117,2,87,1,11,,,
118,,,6,4,1,91,
