version,2,reserved,reserved,reserved,reserved,reserved,reserved
Code Enigma,98JUQL02,,JTJ,2R9RCV9V,,LEAGUE,
25,,,,,,,
2017/02/04,,,,,,,
1,DarkEagle,11,2G9LL09U,110,,11,110
2,Wryhorn,11,JQJQVL8Y,110,,11,110
3,Space12345,10,8002Y989,90,,10,90
4,Chris,10,229YCRYQV,90,,10,90
5,Sno,10,GQV9G9VV,90,,10,90
6,Atlas,10,RJ9PJ9CC,90,,10,90
7,SwuTangClan,10,8G9LVLP0,90,,10,90
8,UTiger13,9,2OVQLGRUJ,70,,9,70
9,Chop Chef Jr,9,82U9J8C,70,,9,70
10,Dirk N,9,8Y8V8J9C,70,,9,70
11,Ohio-Legend-216,9,29QLGYC9Q,70,,9,70
12,Lacey Clan,9,R08YP9Q8,70,,9,70
13,Batman,9,2QU9CC8,70,,9,70
14,Whooboy,9,22UOVV2JJ,70,,9,70
15,Jippieh Yeah,9,YCYV88UV,70,,9,70
16,Amagnus,9,JVQ8JPQV,70,,9,70
17,Dada 1974,9,GQ0JCQJQ,70,,9,70
18,Avra's Secret,9,28LYQPRG,70,,9,70
19,Captain America,9,G9YRJ09,70,,9,70
20,RedACE,9,GRJLGCUQ,70,,9,70
21,King Necto,9,V8QRQU9Y,70,,9,70
22,Darth,9,VYY2PCJJ,70,,9,70
23,Michael,9,VU2V9CLV,70,,9,70
24,Joe,9,LG9GQQJ8,70,,9,70
25,Poz,9,PPRYLOUY,70,,9,70
1,,,19,24,1,61,
2,,,11,15,3,100,
3,1,56,13,15,,,
4,,,14,15,2,93,
5,,,12,14,3,100,
6,,,9,9,2,98,
7,2,97,13,9,,,
8,0,41,22,3,,,
9,3,100,25,23,,,
10,,,16,8,3,100,
11,,,10,9,2,63,
12,2,52,25,5,,,
13,,,21,22,3,100,
14,2,82,12,12,,,
15,2,97,12,15,,,
16,1,59,21,4,,,
17,,,15,17,2,86,
18,,,13,12,3,100,
19,,,10,13,3,100,
20,2,55,10,12,,,
21,2,81,22,25,,,
22,,,3,14,2,56,
23,,,22,24,3,100,
24,,,4,22,2,60,
25,2,64,19,15,,,
26,3,100,10,11,,,
27,,,8,12,1,88,
28,,,8,13,3,100,
29,2,55,19,13,,,
30,,,7,10,1,50,
31,,,14,17,2,99,
32,,,20,20,3,100,
33,2,88,18,14,,,
34,2,71,21,24,,,
35,2,55,24,17,,,
36,,,14,11,3,100,
37,1,67,11,10,,,
38,,,9,20,3,100,
39,,,17,25,3,100,
40,,,19,25,3,100,
41,3,100,18,20,,,
42,,,25,11,1,95,
43,,,23,18,2,93,
44,,,5,10,0,37,
45,,,1,7,0,48,
46,2,56,7,2,,,
47,1,84,11,18,,,
48,0,45,7,1,,,
49,2,77,9,15,,,
50,3,100,4,8,,,
51,0,33,23,6,,,
52,,,23,23,3,100,
53,,,18,23,1,94,
54,,,2,7,0,49,
55,,,6,21,2,59,
56,,,24,19,3,100,
57,,,15,19,3,100,
58,1,84,23,21,,,
59,,,25,8,3,100,
60,,,18,16,3,100,
61,2,65,17,25,,,
62,,,7,16,0,45,
63,1,60,8,17,,,
64,1,56,9,19,,,
65,2,85,17,22,,,
66,,,2,3,2,52,
67,2,91,8,19,,,
68,3,100,24,25,,,
69,3,100,15,9,,,
70,3,100,20,24,,,
71,1,94,1,3,,,
72,3,100,1,4,,,
73,3,100,20,16,,,
74,3,100,15,15,,,
75,3,100,16,21,,,
76,,,1,5,0,32,
77,1,99,14,22,,,
78,1,50,16,22,,,
79,3,100,14,19,,,
80,,,7,4,2,62,
81,3,100,5,10,,,
82,,,5,6,1,61,
83,3,100,5,18,,,
84,,,5,18,1,47,
85,,,1,3,0,47,
86,2,92,3,7,,,
87,3,100,6,13,,,
88,,,3,2,2,85,
89,,,5,4,1,73,
90,,,7,6,1,59,
91,3,100,6,22,,,
92,2,74,3,6,,,
93,0,48,2,1,,,
94,,,7,1,3,100,
95,,,5,5,1,61,
96,,,1,2,1,58,
97,0,29,4,1,,,
98,,,5,1,3,100,
99,,,1,21,0,0,
100,1,63,2,3,,,
