version,1,reserved,reserved,reserved,reserved,reserved
Team Korea,9JQG0PGC,,JTJ,2R9RCV9V,,S2
35,,,,,,
2016/01/31,,,,,,
1,Wryhorn,11,JQJQVL8Y,,11,
2,Opse2013,11,2J28J9RU,,11,
3,Alaska,11,CCGUGLV,,11,
4,The Reverend,10,9LGLGUVR,,10,
5,Aaron,10,8L28V8UJ,1,9,
6,Eleazar,9,C8GRJVL0,1,9,
7,Cash,9,99PYRUGC,1,9,
8,Aboy,9,VQ9PUJV2,1,9,
9,Tyrion,9,99G8QGJV,1,9,
10,Czech1Czech2,9,22CP2Y828,1,9,
11,Eric,9,YYGOV9VC,1,9,
12,Nicholas,9,RC00PQCL,1,9,
13,Kighr,9,J0RJP9LG,1,9,
14,Who's a Loon,9,9LVOPCJR,1,9,
15,Mord,9,22JGQUCJQ,1,9,
16,YYY,9,20YVJR2JG,1,9,
17,Jippieh Yeah,9,YCYV88UV,,9,
18,Jim,9,R2RRQJG,,9,
19,vtechno,9,RGRUPCV2,,9,
20,Joe,9,LG9GQQJ8,,9,
21,Brodavidict,9,YYQQR2UY,,9,
22,Simlin,9,2GO989G2U,,9,
23,Mr Incrediboyle,9,JGRY0R0L,1,8,
24,Katie-cakes,9,G2QQ0GGG2,,10,
25,TyroneCoC,8,29G0GL8Y2,,8,
26,duckman,8,2G2RY2R98,,8,
27,Ninja,8,YCR9JGR8,,9,
28,darkhorse,8,22YJ2U8YU,,8,
29,secretslayer297,8,P2UJ9YCU,,8,
30,Dragon Slayer,8,CV9L1YVC,,8,
31,KrustyKiller,8,222RRp9V2,,8,
32,liam,8,28Q8YCPL0,,7,
33,ritteshstark,8,2GC0V8VPQ,,7,
34,DeathDealer,8,R2LPQLLJ,,9,
35,lemur,7,2ULCJQU9C,,5,
1,3,100,10,10,,
2,2,99,31,26,,
3,3,100,15,19,,
4,3,100,11,13,,
5,,,26,23,2,63
6,2,96,2,2,,
7,,,27,34,3,100
8,3,100,32,23,,
9,2,94,22,20,,
10,,,13,10,2,72
11,1,65,19,17,,
12,,,15,12,2,62
13,3,100,31,28,,
14,,,31,28,3,100
15,3,100,17,15,,
16,,,20,17,2,61
17,,,34,31,2,84
18,1,60,20,21,,
19,3,100,33,31,,
20,3,100,34,30,,
21,3,100,26,26,,
22,,,19,16,1,70
23,,,21,18,2,66
24,2,90,10,8,,
25,3,100,29,29,,
26,3,100,32,25,,
27,,,10,7,2,64
28,,,5,2,0,43
29,0,33,1,3,,
30,,,34,28,3,100
31,3,100,22,21,,
32,0,43,5,4,,
33,2,77,17,8,,
34,0,46,1,1,,
35,,,26,7,3,100
36,3,100,28,27,,
37,3,100,19,20,,
38,,,23,20,2,50
39,2,90,12,5,,
40,,,18,15,2,64
41,,,12,9,2,69
42,1,53,2,1,,
43,,,5,3,2,59
44,3,100,16,7,,
45,,,33,31,3,100
46,,,24,18,3,100
47,1,82,12,12,,
48,3,100,30,24,,
49,,,32,29,2,53
50,1,98,21,11,,
51,,,16,13,1,37
52,3,100,34,34,,
53,3,100,9,18,,
54,,,15,9,2,70
55,3,100,7,11,,
56,,,9,6,2,77
57,,,35,33,1,58
58,,,7,4,3,100
59,1,92,3,4,,
60,,,19,15,2,94
61,3,100,7,9,,
62,,,30,29,2,67
63,3,100,33,35,,
64,2,83,27,24,,
65,,,6,4,1,57
66,,,14,11,2,73
67,,,25,34,3,100
68,,,23,17,2,89
69,2,97,11,12,,
70,1,68,27,23,,
71,,,28,23,2,85
72,,,28,20,3,100
73,2,79,23,17,,
74,,,11,8,2,81
75,,,22,12,2,57
76,3,100,35,32,,
77,3,100,29,25,,
78,,,17,14,1,41
79,,,8,5,2,52
80,,,3,3,0,46
81,3,100,18,12,,
82,3,100,14,5,,
83,,,23,19,2,61
84,,,16,10,1,64
85,,,29,21,2,94
86,3,100,6,17,,
87,,,16,11,2,60
88,,,4,1,2,90
89,3,100,35,33,,
90,,,29,19,3,100
91,3,100,18,8,,
92,3,100,25,27,,
93,3,100,24,22,,
94,3,100,5,6,,
95,2,81,21,16,,
96,,,30,22,3,100
97,,,14,24,3,100
98,,,3,2,0,43
99,3,100,26,23,,
100,,,32,21,3,100
101,2,99,4,4,,
102,,,3,1,0,44
103,1,82,16,14,,
104,3,100,23,14,,
105,,,21,16,1,58
106,2,53,13,16,,
107,,,17,5,3,100
108,,,23,13,2,95
109,3,100,30,23,,
110,3,100,25,24,,
111,3,100,15,16,,
112,0,42,4,3,,
113,2,99,6,16,,
114,3,100,8,5,,
115,3,100,9,11,,
116,,,35,25,2,81
117,3,100,28,25,,
118,2,66,14,4,,
119,1,64,20,16,,
120,,,35,27,0,17
121,1,45,3,3,,
122,,,23,14,2,74
123,1,68,24,21,,
124,3,100,8,8,,
125,3,100,13,5,,
126,,,16,8,2,65
