version,2,reserved,reserved,reserved,reserved,reserved,reserved
Team China,VVL2C8Q,,JTJ,2R9RCV9V,,S6,
30,,,,,,,
2016/11/06,,,,,,,
1,CactusClan,10,2PQ89PQ82,89,,11,107
2,Darth Carlos,10,VJG8CCUG,88,,11,107
3,Sno,10,GQV9G9VV,88,,11,105
4,SwuTangClan,10,8G9LVLP0,87,1,10,88
5,Aboy,10,VQ9PUJV2,86,1,10,87
6,ChenZ,10,P8QUY090,83,1,10,87
7,ThatAmagnus,10,GPGQC89C,71,1,10,87
8,nato,10,2PQ9OVQOV,71,,10,83
9,Dirk N,9,8Y8V8J9C,70,,10,71
10,Czech1Czech2,9,22CP2Y828,70,1,9,69
11,corey,9,GLJRRGV9,69,1,9,69
12,rOb,9,28PPGJY8R,69,1,9,68
13,Ohio-Legend-216,9,29QLGYC9Q,69,1,9,68
14,Evan Hardluck,9,PVPP2LUV,69,1,9,68
15,Amagnus,9,JVQ8JPQV,69,1,9,68
16,Dang,9,R2RRRQ9Y,69,,9,67
17,UTiger13,9,2OVQLGRUJ,69,,9,67
18,Mord,9,22JGQUCJQ,69,,9,67
19,Whooboy,9,22UOVV2JJ,69,,9,67
20,Mr. Pizza,9,LU2L8JUV,69,,9,67
21,Manik,9,YGYQPLYP,69,,9,67
22,Lacey Clan,9,R08YP9Q8,69,,9,67
23,RedACE,9,GRJLGCUQ,68,,9,66
24,Sharent,9,YGQQ89LR,68,,9,65
25,H Dog,9,YYGJ00CJ,68,,9,64
26,Michael,9,VU2V9CLV,67,,9,64
27,Swu2,9,ULYCYCRR,66,,9,59
28,Leah's Daddy Time,9,2YQ00J0CR,66,,8,53
29,Joe,9,LG9GQQJ8,66,,8,51
30,Poz,9,PPRYLOUY,65,,4,26
1,3,100,27,30,,,
2,,,14,13,2,67,
3,3,100,20,18,,,
4,2,84,30,27,,,
5,,,13,11,1,55,
6,3,100,27,29,,,
7,,3,1,2,97,,
8,2,98,9,14,,,
9,3,100,30,28,,,
10,2,74,12,10,,,
11,,,18,11,2,59,
12,,,8,6,3,100,
13,2,86,12,11,,,
14,,,13,9,2,95,
15,,,30,25,2,62,
16,,,28,16,2,71,
17,,,27,17,2,98,
18,,,21,12,2,97,
19,,,7,6,2,88,
20,,,15,13,3,100,
21,,,17,9,2,50,
22,3,100,24,16,,,
23,,,29,25,1,54,
24,,,18,12,2,65,
25,,,25,22,1,69,
26,,,29,27,2,50,
27,,,26,24,2,66,
28,,,2,2,2,69,
29,,,9,7,2,67,
30,,,1,2,2,68,
31,,,29,20,1,72,
32,,,27,16,1,54,
33,,,30,28,1,45,
34,3,100,26,23,,,
35,,,16,10,2,63,
36,1,55,2,1,,,
37,,,6,5,2,75,
38,,,11,8,2,93,
39,1,58,21,21,,,
40,,,30,30,1,16,
41,,,25,21,2,82,
42,,,5,3,2,68,
43,,,4,1,2,78,
44,3,100,26,17,,,
45,2,91,22,24,,,
46,3,100,11,13,,,
47,1,36,2,2,,,
48,3,100,21,22,,,
49,,,20,10,2,87,
50,,,10,3,2,59,
51,,,30,17,3,100,
52,,,27,14,2,70,
53,,,24,21,2,70,
54,,,19,20,1,53,
55,,,23,22,2,52,
56,3,100,24,19,,,
57,3,100,18,12,,,
58,,,28,30,1,11,
59,3,100,28,15,,,
60,,,29,18,2,94,
61,2,94,14,20,,,
62,,,9,5,3,100,
63,,,22,26,2,75,
64,1,98,13,14,,,
65,3,100,9,10,,,
66,2,95,28,25,,,
67,2,90,22,26,,,
68,3,100,20,21,,,
69,1,85,11,11,,,
70,3,100,29,25,,,
71,3,100,29,27,,,
72,3,100,25,26,,,
73,2,99,19,9,,,
74,,,25,24,2,69,
75,3,100,15,20,,,
76,2,89,25,24,,,
77,3,100,23,14,,,
78,3,100,17,24,,,
79,0,43,16,11,,,
80,2,67,3,5,,,
81,3,100,19,11,,,
82,2,84,10,9,,,
83,1,55,14,8,,,
84,1,50,15,6,,,
85,1,53,17,7,,,
86,1,86,13,9,,,
87,2,60,23,7,,,
88,1,53,16,4,,,
89,0,36,8,2,,,
90,0,48,10,3,,,
91,1,86,3,8,,,
92,2,59,4,3,,,
93,2,84,8,9,,,
94,,,19,14,3,100,
95,3,100,5,8,,,
96,,,12,8,2,88,
97,,,12,4,2,84,
98,1,40,7,6,,,
99,1,60,18,6,,,
100,3,100,5,7,,,
101,,,10,4,3,100,
102,,,22,15,3,100,
103,1,59,1,4,,,
104,2,97,7,9,,,
105,,,29,19,2,82,
106,1,52,6,6,,,
107,2,82,4,4,,,
108,2,67,1,6,,,
109,2,96,6,9,,,
