version,2,reserved,reserved,reserved,reserved,reserved,reserved
The Swarm,8G9RYC0Y,,JTJ,2R9RCV9V,,S6,
30,,,,,,,
2016/10/02,,,,,,,
1,Wryhorn,11,JQJQVL8Y,110,1,11,110
2,Nordar,11,90G8OUYU,110,1,11,109
3,DarthCarlos10,10,8YVP9R8V,90,1,10,90
4,Sno,10,GQV9G9VV,89,1,10,90
5,Atlas,10,RJ9PJ9CC,88,1,10,89
6,SwuTangClan,10,8G9LVLP0,87,1,10,89
7,Chris,10,229YCRYQV,87,1,10,89
8,Aboy,10,VQ9PUJV2,85,1,10,88
9,Eleazar,9,C8GRJVL0,70,1,9,70
10,Czech1Czech2,9,22CP2Y828,70,1,9,70
11,Nato,9,2PQ9OVQOV,70,1,9,70
12,Karen,9,22PLL9GCQ,70,1,9,70
13,Mord,9,22JGQUCJQ,70,1,9,70
14,rOb,9,28PPGJY8R,70,1,9,70
15,Amagnus,9,JVQ8JPQV,70,1,9,70
16,Ohio-Legend-216,9,29QLGYC9Q,70,1,9,70
17,Batman,9,2QU9CC8,70,1,9,70
18,UTiger13,9,2OVQLGRUJ,70,1,9,70
19,Whooboy,9,22UOVV2JJ,69,1,9,70
20,Jippieh Yeah,9,YCYV88UV,70,1,9,70
21,Corey,9,GLJRRGV9,69,1,9,69
22,Mr. Pizza,9,LU2L8JUV,69,1,9,69
23,Lacey Clan,9,R08YP9Q8,69,1,9,68
24,Dada 1974,9,GQ0JCQJQ,69,1,9,68
25,Death Wish,9,CPUJYLYR,68,1,9,68
26,ViciousVictor,9,CJP89Q2V,68,1,9,68
27,Bolt,9,8UY02QU0,67,,9,67
28,Poz,9,PPRYLOUY,66,,9,67
29,Double G,9,JY8R9G9U,66,,9,66
30,Joe,9,LG9GQQJ8,66,,9,65
1,,,16,13,2,99,
2,3,100,14,14,,,
3,,15,15,20,3,100,
4,,,13,16,3,100,
5,2,77,25,17,,,
6,2,82,17,24,,,
7,,,17,20,2,70,
8,2,84,29,23,,,
9,,,6,7,2,65,
10,,,21,13,3,100,
11,,,25,26,3,100,
12,,,24,25,3,100,
13,2,87,26,29,,,
14,,,28,23,3,100,
15,,,23,22,3,100,
16,2,75,29,27,,,
17,,,6,5,1,71,
18,2,86,14,9,,,
19,,,22,19,3,100,
20,,,26,23,3,100,
21,0,49,26,30,,,
22,,,14,28,3,100,
23,,,18,25,3,100,
24,2,75,23,28,,,
25,,,20,26,3,100,
26,2,89,24,22,,,
27,,,19,24,1,64,
28,,,11,27,3,100,
29,3,100,21,15,,,
30,,,12,28,3,100,
31,2,83,23,26,,,
32,,,10,9,2,87,
33,,,9,27,1,70,
34,,,16,16,2,82,
35,2,77,21,18,,,
36,,,17,19,2,66,
37,3,100,11,10,,,
38,2,89,16,24,,,
39,1,52,4,7,,,
40,,,19,10,3,100,
41,2,74,24,16,,,
42,,,30,30,2,53,
43,3,100,11,12,,,
44,,,8,30,2,77,
45,,,16,24,2,95,
46,,,29,17,3,100,
47,2,78,12,23,,,
48,,,8,6,3,100,
49,,,27,21,3,100,
50,2,70,30,29,,,
51,,,1,17,2,50,
52,2,85,30,30,,,
53,,,17,22,2,78,
54,2,86,18,25,,,
55,1,78,16,22,,,
56,,,7,21,0,36,
57,2,78,28,28,,,
58,2,91,28,30,,,
59,,,30,18,3,100,
60,,,16,10,1,72,
61,,,9,18,2,95,
62,3,100,15,16,,,
63,2,79,22,24,,,
64,,,17,29,2,86,
65,1,70,6,8,,,
66,,,16,29,3,100,
67,,,10,15,2,98,
68,1,74,17,27,,,
69,2,66,3,7,,,
70,1,64,9,20,,,
71,,,7,6,2,73,
72,2,56,9,21,,,
73,,,7,4,3,100,
74,2,98,13,23,,,
75,,,9,15,3,100,
76,,,5,1,3,100,
77,3,100,13,25,,,
78,,,3,4,2,67,
79,3,100,12,19,,,
80,1,79,20,21,,,
81,3,100,27,30,,,
82,3,100,4,9,,,
83,3,100,18,27,,,
84,,,10,11,1,68,
85,2,78,7,6,,,
86,3,100,6,11,,,
87,,,6,3,1,67,
88,,,17,12,3,100,
89,,,10,14,3,100,
90,3,100,27,26,,,
91,,,6,8,2,77,
92,3,100,19,20,,,
93,2,71,7,5,,,
94,,,2,14,0,32,
95,,,2,9,0,27,
96,,,3,7,1,54,
97,2,97,20,24,,,
98,,,4,11,0,47,
99,3,100,5,13,,,
100,2,84,1,1,,,
101,2,51,2,2,,,
102,,,6,2,3,100,
103,2,67,3,8,,,
104,,,4,8,3,100,
105,2,61,10,22,,,
106,3,100,8,17,,,
107,,,1,12,1,45,
108,2,74,15,24,,,
109,3,100,22,28,,,
110,,,3,3,2,66,
111,3,100,5,21,,,
112,,,3,5,2,75,
113,3,100,8,18,,,
114,2,87,10,23,,,
115,2,55,2,4,,,
116,3,100,1,3,,,
117,1,75,25,29,,,
118,,,1,2,3,100,
119,,,2,1,3,100,
