version,1,reserved,reserved,reserved,reserved,reserved
Team Korea,2U9L88UJ,,JTJ,2R9RCV9V,,S3
25,,,,,,
2016/04/22,,,,,,
1,Wryhorn,11,JQJQVL8Y,,11,
2,ShawnTheVret,11,2UO9PQ9P,,11,
3,DarthCarlos10,10,8YVP9R8V,,11,
4,Chezwick,10,RYRQL82U,,10,
5,Eleazar,9,C8GRJVL0,,10,
6,Czech1Czech2,9,22CP2Y828,,10,
7,Tyrion,9,99G8QGJV,1,9,
8,RedACE,9,GRJLGCUQ,1,9,
9,Alec,9,8UGYRRGO,1,9,
10,Whooboy,9,22UOVV2JJ,1,9,
11,Anthony,9,YPPQ8G99,1,9,
12,Eric,9,YYGOV9VC,1,9,
13,Simlin,9,2GO989G2U,,9,
14,Amagnus,9,JVQ8JPQV,,9,
15,Jippieh Yeah,9,YCYV88UV,,9,
16,Aleister Crowle,9,Q9922RUU,,9,
17,NickinOKC,9,2YVPJPJC,,9,
18,Rokthar,9,LYOUL9GJ,,9,
19,Poz,9,PPRYLOUY,,9,
20,The Boot,9,P9PV99CC,,9,
21,Jhawk,9,CUOP29QJ,,9,
22,Dakth,9,YCR9JGR8,,9,
23,secretslayer297,8,P2UJ9YCU,,9,
24,ritteshstark,8,2GC0V8VPQ,,9,
25,boomer,8,88CRVYQ8,,9,
1,2,86,6,7,,
2,3,100,9,15,,
3,1,75,10,8,,
4,,,14,14,2,66
5,3,100,20,21,,
6,3,100,19,18,,
7,2,66,13,16,,
8,3,100,8,10,,
9,3,100,22,22,,
10,2,66,21,17,,
11,3,100,24,25,,
12,,,1,1,2,70
13,1,96,23,24,,
14,2,75,14,13,,
15,3,100,10,7,,
16,,,7,7,2,68
17,3,100,24,23,,
18,2,98,22,17,,
19,3,100,6,8,,
20,3,100,20,20,,
21,2,91,13,11,,
22,1,80,1,1,,
23,,,25,22,1,54
24,1,66,7,12,,
25,3,100,19,17,,
26,3,100,11,14,,
27,2,94,8,9,,
28,3,100,12,16,,
29,2,66,25,24,,
30,1,65,12,12,,
31,,,2,1,2,50
32,2,85,3,4,,
33,3,100,14,11,,
34,,,21,21,2,53
35,,,15,15,2,74
36,,,24,22,1,58
37,1,81,11,13,,
38,2,77,5,9,,
39,3,100,18,19,,
40,,,24,14,3,100
41,2,85,16,9,,
42,0,26,25,3,,
43,,,22,15,2,72
44,0,49,18,12,,
45,3,100,15,9,,
46,,,12,12,0,37
47,,,13,13,2,85
48,3,100,7,13,,
49,,,23,24,2,65
50,2,79,15,12,,
51,,,16,16,2,75
52,,,25,23,3,100
53,0,13,23,2,,
54,,,12,13,2,53
55,,,20,21,1,53
56,,,17,17,2,81
57,0,31,16,12,,
58,,,5,5,3,100
59,,,10,10,2,80
60,1,57,1,2,,
61,2,70,4,3,,
62,,,8,8,2,60
63,,,20,12,2,78
64,,,3,2,2,58
65,,,11,10,1,48
66,,,19,19,0,39
67,3,100,21,24,,
68,,,9,7,2,73
69,,,6,5,2,89
70,1,56,9,12,,
71,,,23,18,3,100
72,3,100,4,5,,
73,,,19,4,2,91
74,2,93,5,12,,
75,,,18,6,2,94
76,,,22,18,3,100
77,3,100,3,6,,
78,,,20,16,3,100
79,2,95,17,12,,
80,,,14,6,2,66
81,2,59,2,1,,
82,,,11,4,3,100
83,3,100,2,2,,
84,,,21,20,2,82
85,,,18,20,2,76
86,,,21,17,1,49
87,,,19,8,2,87
